,name,position,team,value,total_points,xP,goals_scored,assists,goals_conceded,expected_goals,expected_assists,expected_goal_involvements,influence,creativity,threat,minutes,was_home,opponent_team,tr_total_points,tr_xP,tr_goals_scored,tr_assists,tr_goals_conceded,tr_expected_goals,tr_expected_assists,tr_expected_goal_involvements,tr_influence,tr_creativity,tr_threat,tr_minutes
490,Michail Antonio,FWD,West Ham,62,1,0.1,0,0,1,,,,0.0,0.5,4.0,45,True,2,0.0717557251908397,0.014427480916030534,0.008396946564885497,0.0007633587786259542,0.015267175572519083,0.0,0.0,0.0,0.357557251908397,0.18358778625954197,0.684732824427481,65.5
591,Matt Doherty,DEF,Spurs,58,0,4.0,0,0,0,,,,0.0,0.0,0.0,0,False,5,0.06134969325153374,0.015107361963190184,0.0,0.003067484662576687,0.007668711656441718,0.0,0.0,0.0,0.19248466257668714,0.15398773006134972,0.07745398773006135,65.2
240,Oleksandr Zinchenko,DEF,Man City,55,0,1.5,0,0,0,,,,0.0,0.0,0.0,0,True,4,0.046255506607929514,0.010572687224669603,0.0,0.0,0.00881057268722467,0.0,0.0,0.0,0.166079295154185,0.27334801762114536,0.0947136563876652,21.61904761904762
232,George Baldock,DEF,Sheffield Utd,52,2,1.8,0,0,1,,,,15.8,28.0,26.0,90,False,18,0.026455026455026454,0.008624338624338625,0.0,0.0005291005291005291,0.015873015873015872,0.0,0.0,0.0,0.1505820105820106,0.16063492063492063,0.10793650793650794,90.0
463,Filip Krovinovic,MID,West Brom,50,1,1.0,0,0,0,,,,3.6,11.2,0.0,15,True,15,0.032,0.023466666666666667,0.0,0.0,0.013333333333333334,0.0,0.0,0.0,0.15573333333333333,0.19626666666666664,0.09866666666666667,53.57142857142857
353,Kurt Zouma,DEF,Chelsea,55,5,4.3,0,0,0,,,,13.8,2.3,0.0,90,True,17,0.059027777777777776,0.041805555555555554,0.0020833333333333333,0.0,0.011805555555555555,0.0,0.0,0.0,0.28347222222222224,0.020555555555555556,0.09444444444444444,72.0
529,Oriol Romeu Vidal,MID,Southampton,45,2,1.5,0,0,3,,,,19.2,2.1,0.0,90,True,13,0.030561478322672354,0.018265813788201846,0.0007107320540156361,0.0,0.012082444918265814,0.0,0.0,0.0,0.207818052594172,0.1605543710021322,0.07746979388770434,70.35
428,Demarai Gray,MID,Leicester,52,0,1.0,0,0,0,,,,0.0,0.0,0.0,0,True,8,0.10204081632653061,0.017857142857142856,0.00510204081632653,0.01020408163265306,0.01020408163265306,0.0,0.0,0.0,0.49081632653061225,0.6530612244897959,0.5459183673469388,9.8
371,Pascal GroÃ,MID,Brighton,58,10,5.0,1,0,1,,,,41.6,16.8,17.0,90,True,11,0.04200542005420054,0.02168021680216802,0.0,0.0040650406504065045,0.017615176151761516,0.0,0.0,0.0,0.24200542005420053,0.4330623306233062,0.12195121951219512,36.9
289,Gedson Carvalho Fernandes,MID,Spurs,48,0,0.0,0,0,0,,,,0.0,0.0,0.0,0,False,5,0.13636363636363635,0.2,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.2545454545454546,0.3318181818181818,0.6363636363636364,1.1
600,Jonny Evans,DEF,Leicester,55,1,2.2,0,0,2,,,,16.2,2.2,2.0,90,True,8,0.02369980250164582,0.006188281764318631,0.0,0.0,0.015799868334430547,0.0,0.0,0.0,0.154312047399605,0.04542462146148782,0.04213298222514812,75.95
336,Kieran Gibbs,DEF,West Brom,43,0,-0.4,0,0,0,,,,0.0,0.0,0.0,0,True,15,-0.022222222222222223,-0.04,0.0,0.0,0.05925925925925926,0.0,0.0,0.0,0.054814814814814816,0.09777777777777777,0.014814814814814815,13.5
224,Ashley Barnes,FWD,Burnley,60,2,-0.2,0,0,5,,,,0.0,10.9,22.0,80,False,12,0.023622047244094488,0.021784776902887142,0.0,0.0,0.01837270341207349,0.0,0.0,0.0,0.05301837270341207,0.2047244094488189,0.30708661417322836,20.05263157894737
83,Jonathan Castro Otto,DEF,Wolves,54,0,0.0,0,0,0,,,,0.0,0.0,0.0,0,False,1,0.0708092485549133,0.0,0.001445086705202312,0.001445086705202312,0.008670520231213872,0.0,0.0,0.0,0.17745664739884393,0.103757225433526,0.05346820809248555,34.6
57,Bruno Miguel Borges Fernandes,MID,Man Utd,108,10,13.2,1,1,2,,,,35.6,20.1,54.0,90,False,16,0.10152284263959391,0.04428934010152284,0.008248730964467006,0.005710659898477157,0.010786802030456852,0.0,0.0,0.0,0.5261421319796953,0.5291878172588832,0.35279187817258884,82.94736842105263
440,Aaron Wan-Bissaka,DEF,Man Utd,54,1,3.2,0,0,2,,,,18.8,16.4,0.0,90,False,16,0.053548387096774196,0.01793548387096774,0.0006451612903225806,0.0012903225806451613,0.01032258064516129,0.0,0.0,0.0,0.23599999999999996,0.11800000000000002,0.06258064516129032,81.57894736842105
561,Conor Hourihane,MID,Aston Villa,60,2,1.0,0,0,2,,,,2.0,3.6,10.0,73,False,19,0.06227106227106227,0.027472527472527472,0.001221001221001221,0.004884004884004884,0.006105006105006105,0.0,0.0,0.0,0.25201465201465206,0.46410256410256406,0.18803418803418803,40.95
474,Leander Dendoncker,MID,Wolves,48,5,2.2,0,1,1,,,,5.2,4.1,30.0,90,False,1,0.042010502625656414,0.017404351087771944,0.0015003750937734434,0.0007501875468867217,0.007501875468867217,0.0,0.0,0.0,0.16534133533383344,0.15243810952738185,0.13653413353338334,66.65
447,Eric Bailly,DEF,Man Utd,49,0,0.2,0,0,0,,,,0.0,0.0,0.0,0,False,16,0.01282051282051282,0.01217948717948718,0.0,0.0,0.05128205128205128,0.0,0.0,0.0,0.20512820512820512,0.002564102564102564,0.0,8.210526315789474
99,Roberto Firmino,FWD,Liverpool,92,2,4.0,0,0,1,,,,6.6,6.3,30.0,90,False,3,0.045112781954887216,0.02863978127136022,0.002734107997265892,0.002050580997949419,0.017088174982911826,0.0,0.0,0.0,0.2035543403964456,0.22727272727272724,0.5208475734791524,73.15
535,Harvey Elliott,MID,Liverpool,43,0,0.0,0,0,0,,,,0.0,0.0,0.0,0,False,3,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2833333333333333,0.0,0.3
179,Fikayo Tomori,DEF,Chelsea,47,0,0.0,0,0,0,,,,0.0,0.0,0.0,0,True,17,0.0,0.14666666666666667,0.0,0.0,0.044444444444444446,0.0,0.0,0.0,0.5911111111111111,0.0022222222222222222,0.0,2.25
195,JoÃ«l Veltman,DEF,Brighton,43,1,2.7,0,0,1,,,,17.4,10.5,0.0,90,True,11,0.03526448362720403,0.024433249370277077,0.0,0.0,0.017632241813602016,0.0,0.0,0.0,0.27909319899244334,0.1198992443324937,0.010075566750629723,39.7
215,Brandon Pierrick,MID,Crystal Palace,44,0,0.0,0,0,0,,,,0.0,0.0,0.0,0,True,14,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3
130,Antonio RÃ¼diger,DEF,Chelsea,45,0,2.0,0,0,0,,,,0.0,0.0,0.0,0,True,17,0.044444444444444446,0.012397660818713449,0.0,0.0,0.012865497076023392,0.0,0.0,0.0,0.21099415204678362,0.05941520467836258,0.022222222222222223,42.75
165,Alisson Ramses Becker,GK,Liverpool,59,1,4.7,0,0,1,,,,19.6,0.0,0.0,90,False,3,0.047058823529411764,0.025424836601307187,0.0,0.0,0.01241830065359477,0.0,0.0,0.0,0.20418300653594773,0.0,0.0,76.5
451,Callum Robinson,FWD,West Brom,55,2,1.0,0,0,0,,,,1.4,6.4,10.0,64,True,15,0.05708245243128964,0.03805496828752643,0.004228329809725159,0.0021141649048625794,0.016913319238900635,0.0,0.0,0.0,0.18181818181818182,0.16215644820295982,0.27061310782241016,22.523809523809526
53,Ãaglar SÃ¶yÃ¼ncÃ¼,DEF,Leicester,53,0,0.0,0,0,0,,,,0.0,0.0,0.0,0,True,8,0.032091097308488616,0.012215320910973085,0.0,0.0,0.015527950310559006,0.0,0.0,0.0,0.22380952380952382,0.03633540372670808,0.08592132505175984,48.3
552,Islam Slimani,FWD,Leicester,50,0,1.0,0,0,0,,,,0.0,0.0,0.0,0,True,8,0.05263157894736842,0.12105263157894736,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.010526315789473684,0.6157894736842104,0.3157894736842105,3.1666666666666665
42,Ivan Ricardo Neves Abreu Cavaleiro,MID,Fulham,53,10,2.0,1,0,1,,,,36.0,13.4,38.0,86,False,9,0.017973856209150325,0.0161764705882353,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.09934640522875818,0.25147058823529406,0.2173202614379085,61.2
436,Dan Burn,DEF,Brighton,43,0,1.3,0,0,0,,,,0.0,0.0,0.0,0,True,11,0.03836734693877551,0.008081632653061225,0.0,0.0,0.011428571428571429,0.0,0.0,0.0,0.1670204081632653,0.05510204081632653,0.044897959183673466,61.25
397,Emerson Palmieri dos Santos,DEF,Chelsea,48,0,0.3,0,0,0,,,,0.0,0.0,0.0,0,True,17,0.16666666666666666,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.09444444444444444,0.0,0.9
333,Matt Phillips,MID,West Brom,51,1,0.3,0,0,0,,,,2.4,0.8,2.0,15,True,15,0.07246376811594203,0.0,0.0,0.0,0.028985507246376812,0.0,0.0,0.0,0.21739130434782608,0.37246376811594206,0.2028985507246377,6.9
230,Ben White,DEF,Brighton,45,1,2.0,0,0,1,,,,21.8,20.6,0.0,90,True,11,0.024774774774774775,0.021171171171171174,0.0,0.0,0.018018018018018018,0.0,0.0,0.0,0.17567567567567569,0.03986486486486486,0.01126126126126126,88.8
364,Willy Boly,DEF,Wolves,55,1,1.2,0,0,1,,,,12.8,0.5,0.0,90,False,1,0.044444444444444446,0.020555555555555556,0.0,0.0,0.009444444444444445,0.0,0.0,0.0,0.20122222222222222,0.025722222222222226,0.07,90.0
216,Oluwasemilogo Adesewo Ibidapo Ajayi,DEF,West Brom,48,7,2.5,0,0,0,,,,12.6,0.8,0.0,90,True,15,0.013580246913580247,0.004197530864197531,0.0,0.0,0.02345679012345679,0.0,0.0,0.0,0.17308641975308642,0.005925925925925926,0.0049382716049382715,81.0
443,Andriy Yarmolenko,MID,West Ham,56,0,0.0,0,0,0,,,,0.0,0.0,0.0,0,True,2,0.09765625,0.010546875,0.0078125,0.0,0.0234375,0.0,0.0,0.0,0.39765625,0.29609375,0.4296875,12.8
237,Ben Mee,DEF,Burnley,49,0,3.2,0,0,5,,,,12.6,0.2,2.0,90,False,12,0.07142857142857142,0.011904761904761904,0.0015873015873015873,0.0,0.009523809523809525,0.0,0.0,0.0,0.25587301587301586,0.01777777777777778,0.09682539682539683,33.1578947368421
314,Rodrigo Hernandez,MID,Man City,54,1,3.2,0,0,0,,,,3.6,6.3,0.0,45,True,4,0.026629292221443588,0.016538192011212333,0.0,0.000700770847932726,0.011913104414856343,0.0,0.0,0.0,0.1829011913104415,0.20812894183601963,0.09460406447091801,67.95238095238095
281,Raphael Dias Belloli,MID,Leeds,54,9,3.2,1,0,0,,,,42.6,23.2,36.0,84,False,7,0.0375,0.020000000000000004,0.0,0.0,0.004166666666666667,0.0,0.0,0.0,0.06916666666666665,0.20625,0.2875,40.0
2,Raheem Sterling,MID,Man City,115,0,2.2,0,0,0,,,,0.0,0.0,0.0,0,True,4,0.0891304347826087,0.03130434782608696,0.007971014492753623,0.0036231884057971015,0.010869565217391304,0.0,0.0,0.0,0.35724637681159416,0.2452898550724638,0.5985507246376811,65.71428571428571
132,Nicolas PÃ©pÃ©,MID,Arsenal,76,0,0.0,0,0,0,,,,0.0,0.0,0.0,0,True,20,0.03694581280788178,0.021551724137931036,0.0024630541871921183,0.0,0.013546798029556651,0.0,0.0,0.0,0.1270935960591133,0.20246305418719213,0.24630541871921183,36.90909090909091
338,Stuart Dallas,DEF,Leeds,45,8,4.8,0,0,0,,,,16.4,38.3,2.0,90,False,7,0.03932584269662921,0.028988764044943827,0.0011235955056179776,0.0011235955056179776,0.017977528089887642,0.0,0.0,0.0,0.2204494382022472,0.11449438202247192,0.18202247191011237,89.0
89,Edward Nketiah,FWD,Arsenal,56,0,0.8,0,0,0,,,,0.0,0.0,0.0,0,True,20,0.04982817869415808,0.03487972508591065,0.003436426116838488,0.0,0.015463917525773196,0.0,0.0,0.0,0.18178694158075603,0.12955326460481098,0.3402061855670103,26.454545454545453
551,James Ward-Prowse,MID,Southampton,60,11,4.8,1,1,3,,,,70.0,27.4,7.0,90,True,13,0.04055555555555555,0.023944444444444445,0.0022222222222222222,0.0005555555555555556,0.012777777777777779,0.0,0.0,0.0,0.27066666666666667,0.27255555555555555,0.14666666666666667,90.0
419,Emiliano MartÃ­nez,GK,Aston Villa,48,1,2.7,0,0,2,,,,3.6,0.0,0.0,90,False,19,0.04746835443037975,0.03512658227848101,0.0,0.0,0.013924050632911392,0.0,0.0,0.0,0.29632911392405065,0.0,0.0,71.81818181818181
513,Ferran Torres,MID,Man City,69,8,5.2,1,0,0,,,,33.4,17.6,20.0,66,True,4,0.03341288782816229,0.048448687350835316,0.0,0.002386634844868735,0.01909307875894988,0.0,0.0,0.0,0.11551312649164676,0.1957040572792363,0.6730310262529833,46.55555555555556
325,Matt Targett,DEF,Aston Villa,45,1,4.0,0,0,2,,,,21.8,47.0,0.0,90,False,19,0.03260146373918829,0.021290751829673986,0.0,0.0006653359946773121,0.014637391882900865,0.0,0.0,0.0,0.14105123087159016,0.10472388556220896,0.03792415169660679,75.15
316,Andreas Christensen,DEF,Chelsea,48,0,0.0,0,0,0,,,,0.0,0.0,0.0,0,True,17,0.014814814814814815,0.00728395061728395,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.21777777777777774,0.03283950617283951,0.0654320987654321,40.5
363,David de Gea,GK,Man Utd,54,0,3.2,0,0,2,,,,3.6,0.0,0.0,45,False,16,0.044444444444444446,0.013742690058479532,0.0,0.0,0.011695906432748537,0.0,0.0,0.0,0.18994152046783624,0.0,0.0,90.0
398,Luke Thomas,DEF,Leicester,43,0,1.5,0,0,2,,,,0.0,0.4,0.0,45,True,8,0.04228855721393035,0.012935323383084578,0.0,0.0024875621890547263,0.012437810945273632,0.0,0.0,0.0,0.2527363184079602,0.376865671641791,0.05223880597014925,30.923076923076923
579,Donny van de Beek,MID,Man Utd,67,2,1.5,0,0,2,,,,16.0,3.9,10.0,90,False,16,0.12371134020618557,0.21237113402061858,0.010309278350515464,0.0,0.041237113402061855,0.0,0.0,0.0,0.4783505154639176,0.23505154639175257,0.4020618556701031,10.777777777777779
396,Jordan Pickford,GK,Everton,49,3,2.0,0,0,1,,,,39.8,0.0,0.0,90,True,10,0.03333333333333333,0.01456140350877193,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.24116959064327484,0.011695906432748537,0.0,85.5
346,Luke Shaw,DEF,Man Utd,48,0,0.0,0,0,0,,,,0.0,0.0,0.0,0,False,16,0.03436714165968147,0.00787929589270746,0.0,0.0008382229673093043,0.015088013411567477,0.0,0.0,0.0,0.1728415758591785,0.17954735959765297,0.07879295892707461,62.78947368421053
329,Daniel Castelo Podence,MID,Wolves,54,9,3.5,1,0,1,,,,38.6,2.9,41.0,69,False,1,0.05939524838012959,0.0376889848812095,0.0021598272138228943,0.0032397408207343412,0.0064794816414686825,0.0,0.0,0.0,0.2056155507559395,0.21997840172786176,0.37688984881209503,46.3
448,Patrick Bamford,FWD,Leeds,61,2,3.2,0,0,0,,,,1.0,24.3,69.0,90,False,7,0.07294117647058823,0.06541176470588235,0.00823529411764706,0.002352941176470588,0.018823529411764704,0.0,0.0,0.0,0.34094117647058825,0.0711764705882353,0.6317647058823529,85.0
268,Tyrone Mings,DEF,Aston Villa,53,1,2.7,0,0,2,,,,5.8,0.5,0.0,90,False,19,0.043333333333333335,0.030611111111111113,0.0011111111111111111,0.0011111111111111111,0.015555555555555555,0.0,0.0,0.0,0.238,0.02366666666666667,0.08277777777777778,90.0
354,Mason Holgate,DEF,Everton,48,2,0.7,0,0,1,,,,20.4,0.7,19.0,81,True,10,0.03,0.0028,0.0,0.0,0.018,0.0,0.0,0.0,0.2276,0.0252,0.004,25.0
123,Sadio ManÃ©,MID,Liverpool,121,1,4.0,0,0,1,,,,0.0,0.2,0.0,26,False,3,0.07147456535737283,0.03451384417256922,0.005795235028976175,0.003219575016097875,0.0128783000643915,0.0,0.0,0.0,0.33844172569220865,0.3088860270444302,0.5357372826786864,77.65
510,Tyler Roberts,MID,Leeds,48,0,0.5,0,0,0,,,,0.0,0.0,0.0,0,False,7,0.027906976744186046,0.009767441860465118,0.0,0.0,0.027906976744186046,0.0,0.0,0.0,0.06790697674418605,0.15488372093023253,0.10697674418604651,21.5
167,Rekeem Harper,MID,West Brom,44,0,-0.5,0,0,0,,,,0.0,0.0,0.0,0,True,15,0.047619047619047616,-0.23809523809523808,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.08571428571428572,0.08571428571428572,0.0,2.1
575,Cenk Tosun,FWD,Everton,60,0,0.0,0,0,0,,,,0.0,0.0,0.0,0,True,10,0.03225806451612903,0.05806451612903226,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.07096774193548387,0.34838709677419355,0.06451612903225806,1.55
260,Heung-Min Son,MID,Spurs,95,3,5.3,0,0,0,,,,2.8,12.9,4.0,90,False,5,0.09073359073359073,0.05585585585585586,0.007722007722007722,0.003861003861003861,0.007722007722007722,0.0,0.0,0.0,0.4142857142857143,0.2762548262548262,0.40604890604890603,77.7
228,Serge Aurier,DEF,Spurs,52,6,4.0,0,0,0,,,,13.6,4.4,8.0,90,False,5,0.05593803786574871,0.017986230636833044,0.0008605851979345956,0.0017211703958691911,0.008605851979345954,0.0,0.0,0.0,0.2306368330464716,0.11970740103270223,0.09036144578313253,58.1
258,Dean Henderson,GK,Man Utd,53,1,0.8,0,0,0,,,,13.0,0.0,0.0,45,False,16,0.05,0.0044444444444444444,0.0,0.0,0.012222222222222223,0.0,0.0,0.0,0.26266666666666666,0.011111111111111112,0.0,45.0
137,Wes Morgan,DEF,Leicester,44,0,1.5,0,0,0,,,,0.0,0.0,0.0,0,True,8,0.045454545454545456,0.01888111888111888,0.0,0.0,0.017482517482517484,0.0,0.0,0.0,0.15034965034965034,0.005244755244755245,0.07692307692307693,14.3
103,Patrick van Aanholt,DEF,Crystal Palace,54,1,2.7,0,0,2,,,,17.8,37.2,7.0,90,True,14,0.03508771929824561,0.007017543859649122,0.0,0.002770083102493075,0.018467220683287166,0.0,0.0,0.0,0.1946445060018467,0.16657433056325024,0.18005540166204986,54.15
173,Carlos Vinicius Alves Morais,FWD,Spurs,70,0,0.3,0,0,0,,,,0.0,0.0,0.0,0,False,5,0.08333333333333333,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.8583333333333334,1.75,2.0
149,Bukayo Saka,MID,Arsenal,52,2,1.5,0,0,2,,,,12.8,39.1,16.0,90,True,20,0.04106280193236715,0.01900161030595813,0.001610305958132045,0.001610305958132045,0.010466988727858293,0.0,0.0,0.0,0.18776167471819646,0.20426731078904994,0.2713365539452496,56.45454545454545
583,Rui Pedro dos Santos PatrÃ­cio,GK,Wolves,55,2,4.2,0,0,1,,,,8.8,0.0,0.0,90,False,1,0.04833333333333333,0.026055555555555557,0.0,0.0,0.009444444444444445,0.0,0.0,0.0,0.16633333333333333,0.0,0.0,90.0
384,RÃºben GonÃ§alo Silva Nascimento Vinagre,DEF,Wolves,42,0,0.0,0,0,0,,,,0.0,0.0,0.0,0,False,1,0.042328042328042326,0.005555555555555556,0.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.15925925925925927,0.09656084656084656,0.026455026455026454,18.9
69,Gylfi Sigurdsson,MID,Everton,68,0,1.0,0,0,0,,,,0.0,0.0,0.0,0,True,10,0.041392285983066796,0.0180620884289746,0.0009407337723424271,0.0018814675446848542,0.01881467544684854,0.0,0.0,0.0,0.17911571025399814,0.17591721542803387,0.14393226716839136,53.15
269,Bobby Decordova-Reid,FWD,Fulham,53,5,3.5,0,1,1,,,,14.2,3.2,2.0,90,False,9,0.054,0.0412,0.008,0.0,0.02,0.0,0.0,0.0,0.3192,0.13300000000000003,0.44,50.0
574,Jack Harrison,MID,Leeds,55,6,4.2,0,1,0,,,,21.4,26.7,44.0,88,False,7,0.044929396662387676,0.03414634146341464,0.0012836970474967907,0.0025673940949935813,0.02053915275994865,0.0,0.0,0.0,0.23440308087291398,0.40937098844672654,0.17843388960205392,77.9
569,Joseph Willock,MID,Arsenal,48,2,1.5,0,0,2,,,,8.8,4.3,28.0,90,True,20,0.05305039787798409,0.011936339522546418,0.002652519893899204,0.002652519893899204,0.013262599469496022,0.0,0.0,0.0,0.23342175066312992,0.09920424403183023,0.21750663129973474,17.136363636363637
481,Jordan Ayew,FWD,Crystal Palace,57,2,4.0,0,0,0,,,,0.8,15.1,4.0,65,True,14,0.037215713301171606,0.015024121295658164,0.002067539627842867,0.0013783597518952446,0.019297036526533425,0.0,0.0,0.0,0.1611302549965541,0.10992419021364579,0.2412129565816678,72.55
3,Juan Mata,MID,Man Utd,59,0,3.2,0,0,0,,,,0.0,0.0,0.0,0,False,16,0.05913978494623656,0.044623655913978495,0.0,0.008064516129032258,0.005376344086021506,0.0,0.0,0.0,0.12580645161290321,0.3419354838709677,0.15591397849462366,19.57894736842105
22,Brandon Williams,DEF,Man Utd,43,1,0.8,0,0,0,,,,0.4,0.3,0.0,6,False,16,0.055900621118012424,0.012422360248447204,0.0,0.0,0.006211180124223602,0.0,0.0,0.0,0.20993788819875775,0.2015527950310559,0.08074534161490683,16.94736842105263
435,Joelinton CÃ¡ssio ApolinÃ¡rio de Lira,FWD,Newcastle,57,11,4.7,1,1,0,,,,60.0,13.9,62.0,90,False,6,0.029804727646454265,0.00894141829393628,0.0010277492291880781,0.0,0.020554984583761562,0.0,0.0,0.0,0.12929085303186022,0.18150051387461458,0.24768756423432683,48.65
381,Dominic Calvert-Lewin,FWD,Everton,79,2,6.7,0,0,1,,,,11.2,28.2,38.0,90,True,10,0.059880239520958084,0.04431137724550898,0.00718562874251497,0.0005988023952095808,0.017964071856287425,0.0,0.0,0.0,0.29377245508982036,0.08047904191616767,0.5029940119760479,83.5
306,James McArthur,MID,Crystal Palace,53,3,2.3,0,0,0,,,,23.0,24.2,4.0,81,True,14,0.02653631284916201,0.009986033519553073,0.0,0.0006983240223463687,0.015363128491620111,0.0,0.0,0.0,0.16117318435754188,0.1828212290502793,0.08310055865921788,71.6
555,Jamie Shackleton,MID,Leeds,48,0,0.0,0,0,0,,,,0.0,0.0,0.0,0,False,7,0.04065040650406504,0.00975609756097561,0.0,0.0,0.024390243902439025,0.0,0.0,0.0,0.1121951219512195,0.16829268292682925,0.08130081300813008,12.3
542,Kai Havertz,MID,Chelsea,83,1,0.3,0,0,0,,,,0.0,0.7,0.0,7,True,17,0.04727272727272727,0.05127272727272727,0.0018181818181818182,0.0036363636363636364,0.012727272727272728,0.0,0.0,0.0,0.19818181818181818,0.2298181818181818,0.15272727272727274,55.0
540,SÃ©bastien Haller,FWD,West Ham,61,1,4.0,0,0,0,,,,0.4,1.2,0.0,45,True,2,0.06354515050167224,0.031438127090301,0.005016722408026756,0.0,0.006688963210702341,0.0,0.0,0.0,0.2819397993311037,0.2209030100334448,0.5484949832775919,29.9
249,Fabian Delph,MID,Everton,49,1,0.3,0,0,1,,,,5.0,0.8,0.0,29,True,10,0.025974025974025976,0.04155844155844156,0.0,0.0,0.01948051948051948,0.0,0.0,0.0,0.13506493506493508,0.11363636363636363,0.006493506493506494,7.7
110,John Egan,DEF,Sheffield Utd,48,1,1.2,0,0,1,,,,21.8,0.4,0.0,90,False,18,0.03270440251572327,0.0025786163522012583,0.0012578616352201257,0.0,0.016352201257861635,0.0,0.0,0.0,0.22339622641509432,0.024528301886792454,0.15534591194968553,75.71428571428571
30,Jordan Henderson,MID,Liverpool,54,1,1.0,0,0,1,,,,3.8,1.9,0.0,45,False,3,0.0341047503045067,0.016321559074299635,0.001218026796589525,0.0,0.014616321559074299,0.0,0.0,0.0,0.1924482338611449,0.12911084043848964,0.1218026796589525,41.05
203,Jayson Molumby,MID,Brighton,45,0,-0.7,0,0,0,,,,0.0,0.0,0.0,0,True,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
183,Marek RodÃ¡k,GK,Fulham,44,0,-1.0,0,0,0,,,,0.0,0.0,0.0,0,False,9,0.011111111111111112,-0.013333333333333332,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.20222222222222222,0.0,0.0,9.0
475,RÃºben Santos Gato Alves Dias,DEF,Man City,55,6,4.2,0,0,0,,,,17.0,1.1,4.0,69,True,4,0.026984126984126985,0.04365079365079365,0.0,0.0,0.011111111111111112,0.0,0.0,0.0,0.19555555555555557,0.016825396825396823,0.12380952380952381,90.0
560,Alexandre Lacazette,FWD,Arsenal,83,1,1.5,0,0,0,,,,0.0,0.3,2.0,9,True,20,0.06902985074626866,0.03236940298507463,0.0065298507462686565,0.002798507462686567,0.011194029850746268,0.0,0.0,0.0,0.2955223880597015,0.1271455223880597,0.373134328358209,48.72727272727273
31,Curtis Jones,MID,Liverpool,44,1,2.3,0,0,1,,,,5.0,0.0,0.0,16,False,3,0.05198019801980198,0.03688118811881188,0.0024752475247524753,0.0,0.012376237623762377,0.0,0.0,0.0,0.20346534653465348,0.21608910891089111,0.2722772277227723,20.2
65,Rayan Ait Nouri,DEF,Wolves,50,0,0.8,0,0,0,,,,0.0,0.0,0.0,0,False,1,0.06086956521739131,0.0646376811594203,0.002898550724637681,0.0,0.008695652173913044,0.0,0.0,0.0,0.24231884057971012,0.26869565217391306,0.14202898550724638,57.5
439,Mason Greenwood,MID,Man Utd,71,1,0.8,0,0,2,,,,2.2,0.6,11.0,45,False,16,0.06109324758842444,0.012647374062165059,0.0053590568060021436,0.0010718113612004287,0.013933547695605574,0.0,0.0,0.0,0.2508038585209003,0.14887459807073955,0.3129689174705252,49.10526315789474
256,Mahmoud Ahmed Ibrahim Hassan,MID,Aston Villa,53,2,2.3,0,0,2,,,,3.4,11.6,47.0,73,False,19,0.04804138950480414,0.01736881005173688,0.0022172949002217295,0.0007390983000739098,0.011825572801182557,0.0,0.0,0.0,0.18861788617886177,0.1229859571322986,0.3843311160384331,67.65
305,Ederson Santana de Moraes,GK,Man City,60,6,4.8,0,0,0,,,,12.4,0.0,0.0,90,True,4,0.04388888888888889,0.01888888888888889,0.0,0.0,0.010555555555555556,0.0,0.0,0.0,0.18733333333333332,0.007222222222222222,0.0,85.71428571428571
582,Giovani Lo Celso,MID,Spurs,69,1,2.0,0,0,0,,,,0.0,2.2,0.0,25,False,5,0.052572706935123045,0.013982102908277404,0.0022371364653243847,0.003355704697986577,0.008948545861297539,0.0,0.0,0.0,0.270917225950783,0.3289709172259508,0.20246085011185683,44.7
276,Michy Batshuayi,FWD,Crystal Palace,58,1,1.0,0,0,2,,,,2.2,10.5,2.0,8,True,14,0.0392156862745098,0.04008714596949891,0.0,0.004357298474945534,0.010893246187363835,0.0,0.0,0.0,0.10152505446623092,0.12505446623093683,0.3420479302832244,22.95
404,Matheus Pereira,MID,West Brom,58,2,0.7,0,0,0,,,,22.8,123.9,21.0,90,True,15,0.03856382978723404,0.03071808510638298,0.0013297872340425532,0.0026595744680851063,0.022606382978723406,0.0,0.0,0.0,0.18909574468085105,0.26861702127659576,0.13430851063829788,75.2
76,Riyad Mahrez,MID,Man City,82,21,9.2,3,0,0,,,,118.4,75.6,101.0,90,True,4,0.07012987012987013,0.029696969696969694,0.004329004329004329,0.004329004329004329,0.013852813852813853,0.0,0.0,0.0,0.28155844155844156,0.40839826839826837,0.49696969696969695,55.0
