,name,position,team,value,total_points,xP,goals_scored,assists,goals_conceded,expected_goals,expected_assists,expected_goal_involvements,influence,creativity,threat,minutes,was_home,opponent_team,tr_total_points,tr_xP,tr_goals_scored,tr_assists,tr_goals_conceded,tr_expected_goals,tr_expected_assists,tr_expected_goal_involvements,tr_influence,tr_creativity,tr_threat,tr_minutes
266,Jetro_Willems_498,,,45,12,,0,1,0,,,,35.8,30.6,24.0,90,True,12,,,,,,,,,,,,0
240,Jamaal_Lascelles_258,,,44,6,,0,0,0,,,,6.8,0.0,0.0,90,True,12,,,,,,,,,,,,0
347,Mahmoud Ahmed_Ibrahim Hassan_465,,,53,1,,0,0,1,,,,0.0,0.3,3.0,26,False,14,,,,,,,,,,,,0
236,Jack_Wilshere_394,,,48,1,,0,0,1,,,,1.8,0.6,2.0,12,True,7,,,,,,,,,,,,0
327,Leighton_Baines_145,,,49,0,,0,0,0,,,,0.0,0.0,0.0,0,False,5,,,,,,,,,,,,0
255,Jan_Vertonghen_330,,,53,1,,0,0,3,,,,22.6,0.9,0.0,90,False,4,,,,,,,,,,,,0
16,AdriÃ¡n_San Miguel del Castillo_526,,,46,2,,0,0,1,,,,4.8,0.0,0.0,90,True,9,,,,,,,,,,,,0
83,Bukayo_Saka_541,,,45,3,,0,0,0,,,,12.2,26.3,24.0,82,True,3,,,,,,,,,,,,0
549,Ãaglar_SÃ¶yÃ¼ncÃ¼_164,,,46,0,,0,0,2,,,,21.4,0.4,0.0,90,False,10,,,,,,,,,,,,0
405,Nacho_Monreal_6,,,50,0,,0,0,0,,,,0.0,0.0,0.0,0,True,3,,,,,,,,,,,,0
402,Muhamed_BeÅ¡iÄ_522,,,45,0,,0,0,0,,,,0.0,0.0,0.0,0,False,18,,,,,,,,,,,,0
310,Ken_Sema_372,,,48,0,,0,0,0,,,,0.0,0.0,0.0,0,True,15,,,,,,,,,,,,0
297,JosÃ©_Holebas_353,,,47,6,,0,0,0,,,,14.6,1.6,0.0,90,True,15,,,,,,,,,,,,0
62,Bailey_Peacock-Farrell_495,,,45,0,,0,0,0,,,,0.0,0.0,0.0,0,True,8,,,,,,,,,,,,0
58,Asmir_Begovic_72,,,43,0,,0,0,0,,,,0.0,0.0,0.0,0,False,1,,,,,,,,,,,,0
340,Luka_Milivojevic_134,,,67,0,,0,0,0,,,,0.0,0.0,0.0,0,False,19,,,,,,,,,,,,0
205,Gylfi_Sigurdsson_151,,,76,1,,0,0,0,,,,5.0,28.2,13.0,58,False,5,,,,,,,,,,,,0
134,David_Button_48,,,40,0,,0,0,0,,,,0.0,0.0,0.0,0,True,17,,,,,,,,,,,,0
530,VÃ­ctor_Camarasa_510,,,47,0,,0,0,0,,,,0.0,0.0,0.0,0,False,19,,,,,,,,,,,,0
46,Angus_Gunn_319,,,45,1,,0,0,4,,,,17.8,0.0,0.0,90,True,6,,,,,,,,,,,,0
349,Manuel_Lanzini_391,,,65,2,,0,0,1,,,,0.4,7.3,4.0,67,True,7,,,,,,,,,,,,0
343,Luke_Freeman_441,,,53,0,,0,0,0,,,,0.0,0.0,0.0,0,False,18,,,,,,,,,,,,0
370,Mateo_Kovacic_432,,,54,1,,0,0,0,,,,2.6,0.6,0.0,10,False,16,,,,,,,,,,,,0
526,Victor_LindelÃ¶f_225,,,54,0,,0,0,0,,,,0.0,0.0,0.0,0,False,13,,,,,,,,,,,,0
403,N'Golo_KantÃ©_119,,,50,7,,1,0,1,,,,40.8,2.3,7.0,90,False,16,,,,,,,,,,,,0
3,Aaron_Mooy_516,,,48,3,,0,0,0,,,,19.0,14.9,1.0,90,True,17,,,,,,,,,,,,0
440,Phil_Jones_231,,,48,0,,0,0,0,,,,0.0,0.0,0.0,0,False,13,,,,,,,,,,,,0
365,Marvelous_Nakamba_491,,,44,2,,0,0,1,,,,16.6,11.4,0.0,90,False,14,,,,,,,,,,,,0
335,Lovre_Kalinic_474,,,44,0,,0,0,0,,,,0.0,0.0,0.0,0,False,14,,,,,,,,,,,,0
107,Chris_Smalling_223,,,53,0,,0,0,0,,,,0.0,0.0,0.0,0,False,13,,,,,,,,,,,,0
393,Mohamed_Elneny_20,,,43,0,,0,0,0,,,,0.0,0.0,0.0,0,True,3,,,,,,,,,,,,0
438,Phil_Foden_220,,,52,0,,0,0,0,,,,0.0,0.0,0.0,0,True,20,,,,,,,,,,,,0
76,Bernard_AnÃ­cio Caldeira Duarte_152,,,65,0,,0,0,0,,,,0.0,0.0,0.0,0,False,5,,,,,,,,,,,,0
442,Pierre-Emile_HÃ¸jbjerg_325,,,48,2,,0,0,4,,,,6.4,30.2,1.0,90,True,6,,,,,,,,,,,,0
391,Michy_Batshuayi_461,,,66,6,,1,0,0,,,,33.4,0.5,19.0,6,False,16,,,,,,,,,,,,0
237,Jacob_Murphy_483,,,48,0,,0,0,0,,,,0.0,0.0,0.0,0,True,12,,,,,,,,,,,,0
428,Patrick_van Aanholt_123,,,56,9,,1,0,1,,,,44.4,24.3,17.0,90,False,19,,,,,,,,,,,,0
421,Onel_HernÃ¡ndez_284,,,53,0,,0,0,0,,,,0.0,0.0,0.0,0,True,2,,,,,,,,,,,,0
395,Mohamed_Salah_191,,,125,2,,0,0,1,,,,18.2,37.7,94.0,90,True,9,,,,,,,,,,,,0
441,Pierre-Emerick_Aubameyang_11,,,110,2,,0,0,0,,,,1.0,12.8,47.0,90,True,3,,,,,,,,,,,,0
11,Adam_Smith_63,,,43,0,,0,0,0,,,,0.0,0.0,0.0,0,False,1,,,,,,,,,,,,0
227,Issa_Diop_381,,,45,1,,0,0,2,,,,14.0,1.9,33.0,90,True,7,,,,,,,,,,,,0
352,Marco_Stiepermann_285,,,54,2,,0,0,4,,,,11.0,11.6,89.0,75,True,2,,,,,,,,,,,,0
241,Jamal_Lewis_276,,,45,0,,0,0,5,,,,18.0,18.2,11.0,90,True,2,,,,,,,,,,,,0
158,Dwight_Gayle_554,,,50,0,,0,0,0,,,,0.0,0.0,0.0,0,True,12,,,,,,,,,,,,0
337,Lucas_Rodrigues Moura da Silva_345,,,72,1,,0,0,0,,,,10.4,11.4,26.0,17,False,4,,,,,,,,,,,,0
429,Paulo_Gazzaniga_341,,,44,2,,0,0,2,,,,22.6,0.0,0.0,82,False,4,,,,,,,,,,,,0
170,Eric_Garcia_544,,,45,0,,0,0,0,,,,0.0,0.0,0.0,0,True,20,,,,,,,,,,,,0
200,Giovani_Lo Celso_523,,,73,0,,0,0,0,,,,0.0,0.0,0.0,0,False,4,,,,,,,,,,,,0
288,Jose Luis_Mato SanmartÃ­n_261,,,50,0,,0,0,0,,,,0.0,0.0,0.0,0,True,12,,,,,,,,,,,,0
517,Tom_Heaton_94,,,45,3,,0,0,1,,,,28.2,0.0,0.0,90,False,14,,,,,,,,,,,,0
435,Philip_Billing_476,,,50,1,,0,0,1,,,,22.0,1.5,3.0,90,False,1,,,,,,,,,,,,0
215,Henri_Lansbury_35,,,44,0,,0,0,0,,,,0.0,0.0,0.0,0,False,14,,,,,,,,,,,,0
109,Ciaran_Clark_259,,,44,6,,0,0,0,,,,10.6,0.2,0.0,90,True,12,,,,,,,,,,,,0
78,Billy_Gilmour_533,,,45,0,,0,0,0,,,,0.0,0.0,0.0,0,False,16,,,,,,,,,,,,0
35,Andrew_Surman_80,,,48,0,,0,0,0,,,,0.0,0.0,0.0,0,False,1,,,,,,,,,,,,0
499,Solomon_March_55,,,49,0,,0,0,0,,,,0.0,0.0,0.0,0,True,17,,,,,,,,,,,,0
243,James_Garner_250,,,44,0,,0,0,0,,,,0.0,0.0,0.0,0,False,13,,,,,,,,,,,,0
232,Jack_O'Connell_293,,,45,7,,0,0,0,,,,20.4,3.0,2.0,90,False,18,,,,,,,,,,,,0
264,Jesse_Lingard_241,,,64,0,,0,0,0,,,,0.0,0.0,0.0,0,False,13,,,,,,,,,,,,0
155,Dominic_Calvert-Lewin_147,,,58,2,,0,0,1,,,,0.0,0.8,0.0,73,False,5,,,,,,,,,,,,0
511,Timm_Klose_272,,,44,0,,0,0,0,,,,0.0,0.0,0.0,0,True,2,,,,,,,,,,,,0
15,Adrian_Mariappa_356,,,43,0,,0,0,0,,,,0.0,0.0,0.0,0,True,15,,,,,,,,,,,,0
234,Jack_Stacey_446,,,44,1,,0,0,1,,,,16.2,1.0,17.0,78,False,1,,,,,,,,,,,,0
239,Jake_Eastwood_299,,,44,0,,0,0,0,,,,0.0,0.0,0.0,0,False,18,,,,,,,,,,,,0
67,Ben_Foster_366,,,48,10,,0,0,0,,,,23.6,0.0,0.0,90,True,15,,,,,,,,,,,,0
265,JesÃºs_Vallejo LÃ¡zaro_473,,,48,0,,0,0,0,,,,0.0,0.0,0.0,0,False,11,,,,,,,,,,,,0
309,Kenny_McLean_286,,,49,2,,0,0,5,,,,8.8,13.9,1.0,90,True,2,,,,,,,,,,,,0
411,Neil_Taylor_24,,,45,0,,0,0,0,,,,0.0,0.0,0.0,0,False,14,,,,,,,,,,,,0
166,Emil_Krafth_519,,,45,1,,0,0,0,,,,0.0,0.0,0.0,1,True,12,,,,,,,,,,,,0
235,Jack_Stephens_308,,,44,0,,0,0,0,,,,0.0,0.0,0.0,0,True,6,,,,,,,,,,,,0
249,James_Tarkowski_84,,,50,9,,0,0,0,,,,26.0,10.4,6.0,90,True,8,,,,,,,,,,,,0
359,Mark_Duffy_300,,,53,0,,0,0,0,,,,0.0,0.0,0.0,0,False,18,,,,,,,,,,,,0
225,Isaac_Success Ajayi_365,,,48,0,,0,0,0,,,,0.0,0.0,0.0,0,True,15,,,,,,,,,,,,0
334,Lloyd_Kelly_64,,,44,0,,0,0,0,,,,0.0,0.0,0.0,0,False,1,,,,,,,,,,,,0
48,Anthony_Martial_239,,,75,0,,0,0,0,,,,0.0,0.0,0.0,0,False,13,,,,,,,,,,,,0
426,Patrick_Cutrone_487,,,57,2,,0,0,0,,,,0.0,1.5,11.0,67,False,11,,,,,,,,,,,,0
208,Harry_Lewis_548,,,40,0,,0,0,0,,,,0.0,0.0,0.0,0,True,6,,,,,,,,,,,,0
488,Serge_Aurier_336,,,49,0,,0,0,0,,,,0.0,0.0,0.0,0,False,4,,,,,,,,,,,,0
220,HÃ©lder_Costa_418,,,49,0,,0,0,0,,,,0.0,0.0,0.0,0,False,11,,,,,,,,,,,,0
263,Jeff_Hendrick_100,,,54,10,,1,0,0,,,,38.6,11.5,35.0,90,True,8,,,,,,,,,,,,0
20,Albian_Ajeti_514,,,58,0,,0,0,0,,,,0.0,0.0,0.0,0,True,7,,,,,,,,,,,,0
513,Toby_Alderweireld_331,,,55,1,,0,0,3,,,,29.8,2.0,2.0,90,False,4,,,,,,,,,,,,0
425,Pascal_GroÃ_49,,,64,3,,0,0,0,,,,22.4,58.0,30.0,90,True,17,,,,,,,,,,,,0
27,Alex_Oxlade-Chamberlain_193,,,63,0,,0,0,0,,,,0.0,0.0,0.0,0,True,9,,,,,,,,,,,,0
290,Joseph_Willock_490,,,50,1,,0,0,0,,,,2.0,10.9,4.0,15,True,3,,,,,,,,,,,,0
317,Kieron_Freeman_292,,,43,0,,0,0,0,,,,0.0,0.0,0.0,0,False,18,,,,,,,,,,,,0
10,Adam_Masina_355,,,44,0,,0,0,0,,,,0.0,0.0,0.0,0,True,15,,,,,,,,,,,,0
400,Moussa_Djenepo_438,,,53,0,,0,0,0,,,,0.0,0.0,0.0,0,True,6,,,,,,,,,,,,0
539,Willy_Caballero_112,,,49,0,,0,0,0,,,,0.0,0.0,0.0,0,False,16,,,,,,,,,,,,0
375,Matthew_Longstaff_540,,,45,10,,1,0,0,,,,40.0,14.8,8.0,90,True,12,,,,,,,,,,,,0
97,Che_Adams_437,,,56,1,,0,0,1,,,,0.0,0.0,4.0,9,True,6,,,,,,,,,,,,0
191,FrÃ©dÃ©ric_Guilbert_458,,,44,1,,0,0,1,,,,16.4,11.9,0.0,90,False,14,,,,,,,,,,,,0
25,Alex_Iwobi_17,,,59,2,,0,0,1,,,,13.6,18.9,58.0,90,False,5,,,,,,,,,,,,0
41,Andy_Carroll_520,,,54,1,,0,0,0,,,,1.2,0.5,4.0,34,True,12,,,,,,,,,,,,0
57,Ashley_Young_224,,,54,2,,0,0,1,,,,27.8,88.1,4.0,85,False,13,,,,,,,,,,,,0
372,Matteo_Darmian_230,,,49,0,,0,0,0,,,,0.0,0.0,0.0,0,False,13,,,,,,,,,,,,0
480,Sam_Gallagher_316,,,45,0,,0,0,0,,,,0.0,0.0,0.0,0,True,6,,,,,,,,,,,,0
469,Ruben_Loftus-Cheek_115,,,64,0,,0,0,0,,,,0.0,0.0,0.0,0,False,16,,,,,,,,,,,,0
26,Alex_McCarthy_318,,,44,0,,0,0,0,,,,0.0,0.0,0.0,0,True,6,,,,,,,,,,,,0
7,Adama_TraorÃ©_417,,,50,16,,2,0,0,,,,84.4,14.3,26.0,90,False,11,,,,,,,,,,,,0
295,JosÃ© Ignacio_Peleteiro Romallo_36,,,59,0,,0,0,0,,,,0.0,0.0,0.0,0,False,14,,,,,,,,,,,,0
84,Callum_Hudson-Odoi_116,,,59,5,,0,1,1,,,,26.6,34.8,45.0,79,False,16,,,,,,,,,,,,0
328,Leon_Balogun_40,,,44,0,,0,0,0,,,,0.0,0.0,0.0,0,True,17,,,,,,,,,,,,0
376,Matthew_Lowton_85,,,45,6,,0,0,0,,,,15.0,4.9,2.0,90,True,8,,,,,,,,,,,,0
206,Hamza_Choudhury_180,,,45,0,,0,0,1,,,,0.0,0.7,0.0,4,False,10,,,,,,,,,,,,0
459,Roberto_Firmino_187,,,96,2,,0,0,0,,,,4.4,26.5,41.0,77,True,9,,,,,,,,,,,,0
546,Yoshinori_Muto_260,,,53,0,,0,0,0,,,,0.0,0.0,0.0,0,True,12,,,,,,,,,,,,0
323,Laurent_Koscielny_7,,,50,0,,0,0,0,,,,0.0,0.0,0.0,0,True,3,,,,,,,,,,,,0
304,Karl_Darlow_263,,,44,0,,0,0,0,,,,0.0,0.0,0.0,0,True,12,,,,,,,,,,,,0
544,Yan_Valery_306,,,48,3,,0,1,4,,,,20.4,1.0,2.0,90,True,6,,,,,,,,,,,,0
521,Troy_Parrott_509,,,45,0,,0,0,0,,,,0.0,0.0,0.0,0,False,4,,,,,,,,,,,,0
399,Moritz_Leitner_288,,,45,2,,0,0,5,,,,13.4,8.3,25.0,90,True,2,,,,,,,,,,,,0
94,Charlie_Daniels_60,,,44,0,,0,0,0,,,,0.0,0.0,0.0,0,False,1,,,,,,,,,,,,0
91,Carl_Jenkinson_9,,,45,0,,0,0,0,,,,0.0,0.0,0.0,0,True,3,,,,,,,,,,,,0
71,Ben_Mee_83,,,50,6,,0,0,0,,,,28.2,10.3,6.0,90,True,8,,,,,,,,,,,,0
132,Davide_Zappacosta_109,,,43,0,,0,0,0,,,,0.0,0.0,0.0,0,False,16,,,,,,,,,,,,0
219,HÃ©ctor_BellerÃ­n_2,,,54,0,,0,0,0,,,,0.0,0.0,0.0,0,True,3,,,,,,,,,,,,0
268,Joel_Matip_185,,,55,0,,0,0,0,,,,0.0,0.0,0.0,0,True,9,,,,,,,,,,,,0
99,Christian_Benteke_129,,,58,0,,0,0,0,,,,2.0,0.0,2.0,1,False,19,,,,,,,,,,,,0
476,RÃºben Diogo_da Silva Neves_414,,,54,2,,0,0,0,,,,13.4,0.7,0.0,90,False,11,,,,,,,,,,,,0
377,Matty_James_177,,,44,0,,0,0,0,,,,0.0,0.0,0.0,0,False,10,,,,,,,,,,,,0
258,Javier_HernÃ¡ndez BalcÃ¡zar_386,,,60,0,,0,0,0,,,,0.0,0.0,0.0,0,False,8,,,,,,,,,,,,0
226,Isaac_Hayden_271,,,45,0,,0,0,0,,,,0.0,0.0,0.0,0,False,6,,,,,,,,,,,,0
128,Danny_Rose_332,,,55,1,,0,0,1,,,,6.8,9.7,6.0,90,True,18,,,,,,,,,,,,0
283,Jonjo_Shelvey_269,,,50,0,,0,0,0,,,,0.0,0.0,0.0,0,False,6,,,,,,,,,,,,0
4,Aaron_Ramsdale_494,,,45,6,,0,0,0,,,,7.8,0.0,0.0,90,True,14,,,,,,,,,,,,0
473,Rui Pedro_dos Santos PatrÃ­cio_411,,,52,3,,0,0,1,,,,31.2,0.0,0.0,90,True,16,,,,,,,,,,,,0
519,Tom_Cleverley_371,,,49,2,,0,0,1,,,,20.0,1.8,0.0,90,False,17,,,,,,,,,,,,0
176,Etienne_Capoue_373,,,48,0,,0,0,0,,,,0.0,0.0,0.0,0,False,17,,,,,,,,,,,,0
528,Tyrone_Mings_445,,,46,2,,0,0,1,,,,12.6,1.2,0.0,90,True,4,,,,,,,,,,,,0
409,Nampalys_Mendy_179,,,44,0,,0,0,0,,,,0.0,0.0,0.0,0,True,5,,,,,,,,,,,,0
214,Harvey_Barnes_172,,,59,11,,0,2,1,,,,40.4,38.4,42.0,78,True,5,,,,,,,,,,,,0
116,Craig_Cathcart_358,,,44,2,,0,0,1,,,,16.0,0.1,0.0,90,False,17,,,,,,,,,,,,0
545,Will_Norris_413,,,40,0,,0,0,0,,,,0.0,0.0,0.0,0,True,16,,,,,,,,,,,,0
105,Christian_Pulisic_431,,,72,1,,0,0,0,,,,6.0,14.3,25.0,26,True,13,,,,,,,,,,,,0
40,AndrÃ© Filipe_Tavares Gomes_422,,,53,2,,0,0,0,,,,4.0,13.4,2.0,90,True,19,,,,,,,,,,,,0
144,DeAndre_Yedlin_253,,,44,2,,0,0,1,,,,18.8,7.4,0.0,90,False,6,,,,,,,,,,,,0
118,CÃ©dric_Soares_486,,,49,0,,0,0,0,,,,0.0,0.0,0.0,0,False,20,,,,,,,,,,,,0
430,Patrick_Roberts_435,,,53,0,,0,0,0,,,,0.0,0.0,0.0,0,False,3,,,,,,,,,,,,0
89,Callum_Wilson_67,,,80,2,,0,0,0,,,,3.4,14.6,17.0,90,True,14,,,,,,,,,,,,0
425,Oriol_Romeu Vidal_328,,,45,2,,0,0,1,,,,10.4,12.3,2.0,81,False,20,,,,,,,,,,,,0
388,Michael_Keane_143,,,55,7,,0,0,0,,,,18.2,0.3,21.0,90,True,19,,,,,,,,,,,,0
451,Ravel_Morrison_456,,,47,0,,0,0,0,,,,0.0,0.0,0.0,0,True,1,,,,,,,,,,,,0
391,Michael_Verrips_521,,,44,0,,0,0,0,,,,0.0,0.0,0.0,0,True,1,,,,,,,,,,,,0
145,Dean_Henderson_471,,,46,6,,0,0,0,,,,17.4,0.0,0.0,90,True,1,,,,,,,,,,,,0
196,Gary_Cahill_503,,,45,1,,0,0,2,,,,19.6,1.0,0.0,90,True,11,,,,,,,,,,,,0
108,Chris_Mepham_61,,,44,0,,0,0,0,,,,0.0,0.0,0.0,0,True,14,,,,,,,,,,,,0
453,Reece_James_506,,,50,1,,0,0,0,,,,0.0,0.0,0.0,1,True,13,,,,,,,,,,,,0
446,Pontus_Dahlberg_367,,,44,0,,0,0,0,,,,0.0,0.0,0.0,0,False,17,,,,,,,,,,,,0
320,Konstantinos_Mavropanos_8,,,44,0,,0,0,0,,,,0.0,0.0,0.0,0,False,15,,,,,,,,,,,,0
232,Jack_Cork_102,,,50,0,,0,0,0,,,,0.0,0.0,0.0,0,False,9,,,,,,,,,,,,0
358,Mario_Lemina_324,,,48,0,,0,0,0,,,,0.0,0.0,0.0,0,False,20,,,,,,,,,,,,0
158,Dominic_Solanke_69,,,54,2,,0,0,0,,,,5.4,1.3,52.0,61,True,14,,,,,,,,,,,,0
215,Harvey_Elliott_550,,,45,0,,0,0,0,,,,0.0,0.0,0.0,0,False,12,,,,,,,,,,,,0
481,Sadio_ManÃ©_192,,,118,2,,0,0,1,,,,6.2,36.3,4.0,90,False,12,,,,,,,,,,,,0
66,Benjamin_Mendy_204,,,59,6,,0,0,0,,,,9.8,12.8,0.0,90,False,7,,,,,,,,,,,,0
484,Sam_Surridge_71,,,44,0,,0,0,0,,,,0.0,0.0,0.0,0,True,14,,,,,,,,,,,,0
301,JoÃ£o Pedro Cavaco_Cancelo_518,,,53,9,,0,0,0,,,,30.2,55.2,29.0,90,False,7,,,,,,,,,,,,0
313,Kepa_Arrizabalaga_111,,,55,6,,0,0,0,,,,2.8,0.0,0.0,90,True,13,,,,,,,,,,,,0
332,Leroy_SanÃ©_216,,,93,0,,0,0,0,,,,0.0,0.0,0.0,0,False,7,,,,,,,,,,,,0
146,Declan_Rice_395,,,49,1,,0,0,2,,,,10.4,11.3,2.0,90,False,8,,,,,,,,,,,,0
316,Kevin_Long_88,,,44,0,,0,0,0,,,,0.0,0.0,0.0,0,False,9,,,,,,,,,,,,0
162,Ederson_Santana de Moraes_212,,,61,6,,0,0,0,,,,19.6,0.0,0.0,90,False,7,,,,,,,,,,,,0
21,Alexander_Tettey_289,,,45,3,,0,0,0,,,,16.6,1.3,0.0,90,False,3,,,,,,,,,,,,0
289,Jorge Luiz_Frello Filho_118,,,51,3,,0,0,0,,,,23.4,20.2,0.0,90,True,13,,,,,,,,,,,,0
5,Aaron_Wan-Bissaka_122,,,54,2,,0,0,1,,,,12.4,12.7,2.0,90,True,10,,,,,,,,,,,,0
356,Marc_Albrighton_174,,,53,0,,0,0,0,,,,0.0,0.0,0.0,0,True,5,,,,,,,,,,,,0
69,Ben_Gibson_89,,,40,0,,0,0,0,,,,0.0,0.0,0.0,0,False,9,,,,,,,,,,,,0
211,Harry_Maguire_160,,,54,2,,0,0,1,,,,20.4,0.1,0.0,90,True,10,,,,,,,,,,,,0
161,Dwight_McNeil_97,,,60,5,,0,1,2,,,,25.0,17.2,26.0,90,False,9,,,,,,,,,,,,0
151,Diego_Rico_65,,,42,8,,0,0,0,,,,15.6,39.3,3.0,90,True,14,,,,,,,,,,,,0
166,Emiliano_BuendÃ­a_283,,,60,3,,0,0,0,,,,23.8,56.8,2.0,90,False,3,,,,,,,,,,,,0
255,Jannik_Vestergaard_304,,,52,2,,0,0,1,,,,10.2,0.3,18.0,90,False,20,,,,,,,,,,,,0
259,Javier_Manquillo_256,,,44,0,,0,0,0,,,,0.0,0.0,0.0,0,False,6,,,,,,,,,,,,0
125,Daniel_N'Lundulu_535,,,45,0,,0,0,0,,,,0.0,0.0,0.0,0,False,20,,,,,,,,,,,,0
495,Shane_Long_315,,,47,0,,0,0,0,,,,0.0,0.0,0.0,0,False,20,,,,,,,,,,,,0
392,Michail_Antonio_389,,,69,0,,0,0,0,,,,0.0,0.0,0.0,0,False,8,,,,,,,,,,,,0
360,Marko_Arnautovic_385,,,70,0,,0,0,0,,,,0.0,0.0,0.0,0,False,8,,,,,,,,,,,,0
209,Harry_Kane_338,,,109,2,,0,0,1,,,,4.0,2.8,44.0,90,True,18,,,,,,,,,,,,0
442,Phil_Jagielka_444,,,43,0,,0,0,0,,,,0.0,0.0,0.0,0,True,1,,,,,,,,,,,,0
482,Sam_Byram_454,,,44,0,,0,0,0,,,,0.0,0.0,0.0,0,False,3,,,,,,,,,,,,0
295,JosÃ© Diogo_Dalot Teixeira_229,,,49,0,,0,0,0,,,,0.0,0.0,0.0,0,True,10,,,,,,,,,,,,0
279,John_Stones_207,,,53,1,,0,0,0,,,,0.8,0.0,0.0,11,False,7,,,,,,,,,,,,0
195,Gabriel Teodoro_Martinelli Silva_504,,,45,1,,0,0,0,,,,0.0,0.8,0.0,12,False,15,,,,,,,,,,,,0
190,Fraser_Forster_317,,,44,0,,0,0,0,,,,0.0,0.0,0.0,0,False,20,,,,,,,,,,,,0
14,Ademola_Lookman_155,,,50,0,,0,0,0,,,,0.0,0.0,0.0,0,True,19,,,,,,,,,,,,0
540,Wilfried_Zaha_133,,,67,2,,0,0,2,,,,13.8,14.8,21.0,90,True,11,,,,,,,,,,,,0
348,Maarten_Stekelenburg_149,,,40,0,,0,0,0,,,,0.0,0.0,0.0,0,True,19,,,,,,,,,,,,0
404,Moussa_Sissoko_349,,,50,1,,0,0,1,,,,7.8,18.0,1.0,90,True,18,,,,,,,,,,,,0
549,Yerry_Mina_142,,,54,6,,0,0,0,,,,16.2,0.3,34.0,90,True,19,,,,,,,,,,,,0
435,Pedro_Lomba Neto_528,,,50,0,,0,0,0,,,,0.0,0.0,0.0,0,True,16,,,,,,,,,,,,0
216,Henrikh_Mkhitaryan_16,,,68,0,,0,0,0,,,,0.0,0.0,0.0,0,False,15,,,,,,,,,,,,0
212,Harry_Wilson_505,,,61,3,,0,0,0,,,,11.4,6.4,12.0,68,True,14,,,,,,,,,,,,0
187,Florian_Lejeune_257,,,45,0,,0,0,0,,,,0.0,0.0,0.0,0,False,6,,,,,,,,,,,,0
296,JosÃ© Heriberto_Izquierdo Mena_51,,,54,0,,0,0,0,,,,0.0,0.0,0.0,0,False,2,,,,,,,,,,,,0
177,Ezequiel_Schelotto_546,,,40,0,,0,0,0,,,,0.0,0.0,0.0,0,False,2,,,,,,,,,,,,0
269,Joelinton CÃ¡ssio_ApolinÃ¡rio de Lira_466,,,58,2,,0,0,1,,,,0.8,5.2,6.0,82,False,6,,,,,,,,,,,,0
45,Angel_Gomes_245,,,48,0,,0,0,0,,,,0.0,0.0,0.0,0,True,10,,,,,,,,,,,,0
352,Marcos_Alonso_103,,,62,14,,1,0,0,,,,46.8,17.9,42.0,90,True,13,,,,,,,,,,,,0
278,John_Ruddy_412,,,44,0,,0,0,0,,,,0.0,0.0,0.0,0,True,16,,,,,,,,,,,,0
547,Xherdan_Shaqiri_194,,,63,0,,0,0,0,,,,0.0,0.0,0.0,0,False,12,,,,,,,,,,,,0
468,Rolando_Aarons_499,,,49,0,,0,0,0,,,,0.0,0.0,0.0,0,False,6,,,,,,,,,,,,0
455,Rhian_Brewster_464,,,44,0,,0,0,0,,,,0.0,0.0,0.0,0,False,12,,,,,,,,,,,,0
413,Neal_Maupay_502,,,60,2,,0,0,1,,,,5.2,26.9,59.0,80,False,2,,,,,,,,,,,,0
346,Luke_Shaw_226,,,54,0,,0,0,0,,,,0.0,0.0,0.0,0,True,10,,,,,,,,,,,,0
304,Junior_Stanislas_77,,,59,0,,0,0,0,,,,0.0,0.0,0.0,0,True,14,,,,,,,,,,,,0
31,Allan_Saint-Maximin_500,,,54,2,,0,0,1,,,,11.0,39.4,3.0,84,False,6,,,,,,,,,,,,0
501,Sokratis_Papastathopoulos_5,,,50,1,,0,0,1,,,,9.2,0.8,2.0,90,False,15,,,,,,,,,,,,0
67,Ben_Davies_329,,,54,0,,0,0,0,,,,0.0,0.0,0.0,0,True,18,,,,,,,,,,,,0
54,Artur_Boruc_73,,,44,0,,0,0,0,,,,0.0,0.0,0.0,0,True,14,,,,,,,,,,,,0
520,Tom_Davies_154,,,53,2,,0,0,0,,,,15.4,5.8,33.0,90,True,19,,,,,,,,,,,,0
235,Jack_Simpson_66,,,40,0,,0,0,0,,,,0.0,0.0,0.0,0,True,14,,,,,,,,,,,,0
51,Archie_Mair_551,,,40,0,,0,0,0,,,,0.0,0.0,0.0,0,False,3,,,,,,,,,,,,0
412,Nathan_Redmond_320,,,63,2,,0,0,1,,,,4.6,5.0,28.0,90,False,20,,,,,,,,,,,,0
533,Virgil_van Dijk_183,,,65,2,,0,0,1,,,,16.4,1.3,0.0,90,False,12,,,,,,,,,,,,0
449,Raheem_Sterling_214,,,121,5,,0,1,0,,,,21.2,41.8,36.0,90,False,7,,,,,,,,,,,,0
376,Matthew_Clarke_43,,,44,0,,0,0,0,,,,0.0,0.0,0.0,0,False,2,,,,,,,,,,,,0
240,Jairo_Riedewald_539,,,45,0,,0,0,0,,,,0.0,0.0,0.0,0,True,11,,,,,,,,,,,,0
422,Oliver_Skipp_352,,,44,0,,0,0,0,,,,0.0,0.0,0.0,0,True,18,,,,,,,,,,,,0
271,Joel_Ward_126,,,46,1,,0,0,2,,,,12.6,1.5,0.0,90,True,11,,,,,,,,,,,,0
